instruction_zh,input_zh
给定一段包含重复词语的文章，将其中的重复词语删除。,我喜欢吃水果。比如苹果、西瓜、香蕉、车厘子之类的。但是我却不喜欢吃蔬菜。我并不喜欢生菜、菠菜、萝卜之类的。我觉得蔬菜非常难吃，简直是垃圾食品。
完成以下算数题：(8 + 4) ÷ (2 × 3)。,
请列举至少5种不同种类的狗的品种。,
给定以下电子邮件，提供一份有效的推销邮件回复。,"原邮件：
您好，我们是XX公司，我们制造高品质的鞋类产品。请看一下我们的网站，了解我们的产品。谢谢。
回复邮件：
无"
创建一篇美食评论文章，并评价该场馆的服务质量和食物味道。,餐馆：印度Tandoor
根据提供的数字进行简单的数学运算。,5 + 8 - 2 ÷ 4 =？
"针对以下问题，提出一个详细的解决方案：

""如何才能自己制作一面时尚的墙艺术？""",
使用给定的数据集，训练一个用于自然语言处理任务的机器学习模型。,数据集：IMDB电影评论数据集。
给定一组数字，将它们转换为一个图表或图形。,这是一组销售数据，包括5家不同店铺销售的同一种产品。
给定一个单词，生成一个词义相近的单词。,这里有一个单词，请生成一个词义相近的单词。
根据提供的文本创建合适的摘要。,"以下是测试文本：

在婴儿出生之前，孕妇需要接受多项检查，以确保胎儿的健康。其中之一是羊水检查，它通过检查羊水（胎儿在母体中生长和发展过程中形成的一种液体）来判断是否存在先天性缺陷或某些疾病。这项检查需要要求孕妇在一个健康护理机构接受特殊检查。"
"请将下面这段文字中的句子改为被动语态：""恶劣的天气迫使我们取消了野餐。""",要求使用正确的被动语态。
"根据以下标准，找到列表中的所有奇数，并将它们组成一个新的列表：""x>5 且 x是奇数""。","列表：[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]"
请描述一个典型的交通拥堵的行为表现，以及可能导致此类拥堵的原因。,
写一篇文章，讨论电子教育资源对教学的影响。,近年来，许多学校和教育机构通过互联网提供电子教育资源。这些资源包括视频、音频、图像和互动性游戏等，可以在课堂教学或远程教育中使用。
将以下故事从第二人称改为第一人称。,你最近去了一次冒险旅行，并探索了许多神秘的地方。
根据下面的句子，找到一个与之相关的单词。,三个年轻人在树林里迷路了，他们现在需要一个指南针来找到正确的方向。
为一个新品牌撰写一个品牌故事，包含核心价值和品牌口号。,品牌：Nameless
请描述如何在Word文档中插入书签，并确定如何在其它部分中链接它。,
给定一段英文文本，将其翻译成简体中文字。,无。
为以下文本编写一段摘要。,在SpaceX2022年的载荷发送中，它准备将第一艘太空船送入火星轨道。快捷便利的交通服务迫在眉睫，卫星星座已经为您准备好了。然而，我们在游戏中看到的曲线和轨道并不总是通用的。称之为“三体问题”，由黎曼和庞加莱的工作引发了深刻的思考。
请叙述火箭燃料的工作原理。,航空航天。
为用户提供一个上传和储存他们最喜欢的草稿的方法。请确保您的解决方案对任何规模的用户都是可扩展的。,我们的客户提供了许多有趣的创意和故事，希望我们的解决方案可以方便地存储和检索这些草稿。
用一到两句话简要描述如何在 Python 中使用 Flask 模块来构建 Web 应用程序。,
把一张图像变成黑白风格。,这是一张彩色画。
请写一篇关于如何提高记忆能力的文章，包括具体建议和科学依据。,
描述莎士比亚的写作风格。,
创建一个模型，能够识别出人脸，并为每张脸标记标识。,你是一名视频监控技术专家，需要从一个高密度的视频流中识别人脸，并为每个人脸标记标识，以便更好地追踪人员。
找到文本中所有的专业术语，并将它们与其相应的定义进行匹配。,在法学，不公平竞争是指违反可接受商业原则的商业行为。由于违反法律或规定而产生的非法行为也被认为是不公平竞争。 许多行为都会被认为是不公平竞争，其中一些行为包括虚假广告、商业间谍、贿赂和盗窃商业秘密。
列出当前Netflix上最受欢迎的5部剧集或电影，并简要介绍其中一部。,
请撰写一篇说明文，指导读者如何正确地使用一种特定的软件或工具。,软件或工具：Adobe Photoshop
请写一个Python函数，输入两个矩阵，返回它们的乘积。,"输入：
matrix1 = [
    [1, 2, 3], 
    [4, 5, 6],
    [7, 8, 9]
]
matrix2 = [
    [1, 0, 0], 
    [0, 1, 0], 
    [0, 0, 1]
]"
推荐一款适合购买的笔记本电脑。,用途：游戏
将下面这句话变成被动语态，并输出。,他吃了三个苹果。
根据给定的描述，生成一个原型设计。,需要设计一个电动汽车的控制台，需要考虑到交通安全以及驾驶者的舒适性。
将这篇文章翻译成法语。,文章主题：人工智能的未来。
根据给定的输入数字生成与之对应的罗马数字形式。输出结果应该是字符串格式。,"""输入数字：27"""
根据下面的文本，找到并输出其中的名词。,"""这个城市的市中心充满了高楼大厦、商店和人群。"""
根据给定的地理坐标，找到最近的城市名称。,"地理坐标：21.3069° N, 157.8583° W。"
为您选择的任意产品或服务进行营销计划的思考。请描述您的目标、方案和市场营销策略。,被选产品或服务：电动汽车
合并两个PDF文件。,“我需要把两份PDF文件合并成一个文件。你能帮帮我吗？”
创建一个模型，能够为一组图像进行分类并将其分成不同的物体。,你是一家制造业公司的工程师，需要一种方法来自动化检查生产线上的产品，以确保它们具有正确的标识和数量。
"将以下句子翻译成德语：""Ich lerne gerne neue Sprachen.""",
使用NLP技术对给定的文本数据进行自动摘要。,给定一篇长文本，如何使用NLP技术来自动提取其中的关键信息并生成简洁的摘要？
为以下每个事件记录下来日期或年份。,"人类首次登月
柏林墙倒塌
第一台 iPhone 发布"
提供有关《权力的游戏》中的三个人物和他们的角色描述。,提供关于提利昂、珊莎和白金汉的角色描述。
"给出一个数学问题，要求输出题目的解答。

这里是一个例子：
请问108 ÷ 4 = ?",您的朋友向您提出了一个数学问题，并向您寻求帮助。
根据以下资料，预测下一个月的气温。,"下面是一个月的气温记录。
- 第1天：20℃
- 第2天：18℃
- 第3天：21℃
- 第4天：24℃
- 第5天：25℃
- 第6天：22℃
- 第7天：18℃
- 第8天：16℃
- 第9天：19℃
- 第10天：20℃
- 第11天：22℃
- 第12天：24℃
- 第13天：26℃
- 第14天：25℃"
从一组50个单词中选择10个单词，并编写它们的单数、复数和进行时。,你正在准备一门英语课程。
在给定的文本中找到所有的人名和组织名。,"文本： ""玛丽和乔治在谈论他们最近一次去了谷仓音乐节的经历。他们看到了由The Lumineers和Maggie Rogers领衔的演出。他们还加入了一些新朋友，包括一个名叫John的摄影师和一家名叫Greenpeace的非营利组织的成员。"""
根据提供的数据，将人员分类为四个不同的组。,您有一份人员名单和他们的年龄信息，希望能将他们分类为不同的四个组。
给出一个有关人类历史上的重要事件的简短描述。,事件：美国独立战争
按照出生日期排序 Google Sheet 中的列表。,“你的团队需要按照顾客的出生日期来快速排序 Google Sheet 列表。这将帮助你快速了解哪些顾客已经过了生日。请帮助他们完成这项任务。”
为这个问题选择一个以上的答案。,“每个人都应该有权拥有自己的地球日历，对于这个世界上的每个人，其中的所有日期都应该是一样的。”
在给定文本中查找每个句子的情感极性。,"文本: ""这部电影超级出彩！演员们都表现得很出色，我爱它。"""
