instruction_zh,input_zh
为用户推荐一份适合他们的健身计划，该计划应该适用于一位拥有基本健身经验的人。,"用户信息：拥有基本的健身经验、喜欢有氧运动
目标：减掉一些体重，更健康的生活习惯
健身设施：健身房"
给我五个具有挑战性的数学问题。,
"解释下列术语： ""人工智能""。",
评估一款电影的艺术价值和观赏效果。,奥斯卡最佳影片得主。
为下面的课程编写一个简介，以便吸引有兴趣的学生。,"课程标题：哲学入门
课程简介：这门课程将介绍哲学的基本概念和信仰。我们将探讨哲学的重要问题，例如自由意志和道德责任，以及思考哲学家们是如何解决这些问题的。"
请生成一句话，描述一个开放性的生成任务，要求GPT模型创建一个有趣的故事。,
请列举出五种有效的放松技巧，以帮助某个人在压力之下保持冷静。,你有一个好朋友刚刚失业，他现在倍感抑郁和紧张。你想帮助他克服这种情绪，所以你向他提供了一些期望能帮助他减轻压力的放松技巧。
从给定的文本中删除所有的标点符号，然后将其转换为小写形式。,"文本：Hello, World! How are you today?"
写一个与你最喜欢的宠物有关的五个单词的列表。,
为这个备忘录添加时间戳。,"在下面的备忘录中添加一个时间戳，指出这条消息最后一次被更新的时间：

备忘录：请确保在每天早上检查您的收件箱以获得新任务。"
使用铁路词汇创造一个句子。,无。
"将下列单词按照字母顺序排列：chin, best, tea, ever, meal。",
描述一下制作一道美味的意大利面条的步骤。,无。
根据给定的主题，写一段200字的文章。,主题：未来的教育
根据给定的数学函数图像，求出函数的导数。,"[给出sin(x)的函数图像]
无"
构建一个数据模型，可以预测天气情况。,"数据模型：
数据集：weather.csv"
从这个概念中选出一个例子。,概念：昆虫
"根据以下提示，写一个人物描写：

-年龄：30
-职业：医生
-性格：有责任心、沉着冷静",这是一份求职简历。
将一篇英文文章翻译成中文。,The benefits of meditation for mental and physical health.
计算给定函数的导数。,函数：x^2 + 2x + 4
编辑以下句子的逻辑，以使其更有说服力。,香是所有糖果中最好吃的，因为它的味道很好。
根据给定的关键词，查找相关信息。,关键词：机器学习
请从给定的字符串中删除所有重复的字符，然后将其按字母顺序排序。请输出结果字符串。,"给定字符串为 ""banana""。"
在一个匿名论坛上发表一篇您对最近发生的一件国际事件的看法。,
"使用以下公式计算两点之间的欧几里德距离：
d=sqrt((x2-x1)^2+(y2-y1)^2)",这是一个坐标系内两点之间的测量。
给出一份有效的电子邮件营销计划，用于提高你公司的销售额。,你的公司正在推出一款新产品，需要向潜在客户推销这个产品。
写一篇文章讨论如何在工作和生活中实现平衡。,
列出世界上10个最大的城市。,
"将以下短语翻译为英语。

上文：
中国菜",
将以下短文表述为一句话：,太阳系中第八颗行星是海王星。它是太阳系最遥远且最冷的行星之一，四大气态巨行星中的最小一颗。
用一句话描述物理学。,你的朋友问你，物理学是什么。请用一句话对他进行描述。
为给定的主题编写一个综述。,主题：互联网安全
从以下三个主题中选择一个，写一篇关于该主题的短文（长度在50字以上）：自然、人工智能、社交媒体。,这些日子里，我越来越意识到人们与自然的关系是多么深刻。
将一张图片进行像素化。,https://www.pexels.com/photo/flamingo-on-pool-water-1440655/
将一组数据转换为柱状图形式的可视化报表。,"给出一组数据，如“30, 50, 20, 15, 5”，请将其转换为柱状图形式的可视化报表。你可以使用软件工具，如Microsoft Excel或Python的Matplotlib库。在生成的报表中，你应该包括坐标轴、标签和适当的标题。"
列出这个主题的三个特征。,"主题是""幸福""。"
请为以下描述中的人物设计一个车辆：,"""这个人是一个收音机DJ，他每晚都要在城市里的不同场所表演。他需要一辆车，方便他带着设备和唱片，随时随地上演。"""
你能为我推荐一本引人入胜的小说吗？,
从下列选项中选择一个，描述它的特点和作用。,"你正在寻找一个分类算法，用于识别想要购买的产品类别。以下是一些可供选择的算法。

A. 决策树
B. 支持向量机
C. 朴素贝叶斯"
请在网上搜索并总结有关谷歌公司的历史和发展的信息。,
将一个整数转换为二进制、八进制和十六进制。,128
请为以下文本添加一句话，使其更具上下文意义。,"文本：巴黎的塞纳河被认为是该城市的母亲河。
加上的句子：塞纳河发源于布恩(Seine-et-Marne)，流经巴黎市中心，最终注入英吉利海峡。"
使用给定数值范围内的数字生成一个随机数。,数值范围：1到100。
用图形方式表示给定数据集的数据分布。,"数据：
x：-3.0、-1.0、3.0、1.0、0.0、-2.0
y：-2.0、2.0、0.0、1.0、-1.5、-0.5"
创建一张旅游计划表，其中包含前往日本东京的行程。,你和你的朋友计划前往日本东京一周。你需要制定一个详细的行程安排。
请告诉我一些关于足球的趣闻。,我最近开始对足球感兴趣。
如何治疗感冒？请列出可行的方法。,你是一位感冒的患者，你想知道如何治疗感冒，以便尽快康复。
请创建一个包含20个名字的随机名单，每行一个。,
将以下句子组成一篇50字左右的文章：太阳升起了。鸟儿唱着歌。天空变得明亮。,
从下列选项中选出一个国家，以此创建一份您今天想去那里的旅行计划。,法国、日本、巴西、墨西哥、新西兰
请告诉我两个中心银行。,
用适当的关系词填空。,"Adventure can be risky, ________ it can be a lot of fun too."
请写一篇短文，向读者介绍几个改善睡眠质量的技巧。,
创建一个电子邮件签名档（包括姓名、公司名称、电话号码和网站链接）。,我需要发送一封商务电子邮件给一个潜在的客户，他们可能对我们的服务感兴趣。我需要有一个良好的电子邮件签名，并希望能在签名中包含有关我们的公司的信息。
根据上下文，用一句话总结下面这个段落。,"狗是一种受欢迎的宠物，因为它们可以提供忠诚、友爱的陪伴和身体上的保护。它们有很强的嗅觉和听觉，通常用于警戒和保护。它们在家庭中扮演重要的角色，是众所周知的热爱主人的动物。

狗是一种友爱的宠物，通常用于警戒和保护。"
告诉我所有的50个美国州名。,
设计一个智能家居系统，可以自动调节温度。,这是一个给定的客户要求。他们希望开发一个智能家居系统，可以根据室内和室外温度的变化自动调节房间的温度。
从推文中提取话题标签，并将其汇总在一起。,给定一系列推文：1. “#黑人命也是命(#BlackLivesMatter)！”；2. “今天很高兴能成为一名#Python开发者！”；3. “防疫时期#异地购物业务大幅度增长！”
请创建一个有趣的谜语并发布到社交媒体上，让大家猜谜底。,
按照以下指导，制作一道印度咖喱。,"材料：
- 橄榄油
- 大葱
- 干辣椒
- 姜
- 大蒜
- 咖喱粉
- 番茄酱
- 椰汁
- 盐
- 鸡肉"
请列出著名画家梵高的五幅作品。,梵高是19世纪荷兰的奇才画家，他的作品被公认为是后印象主义的典范。
为以下文本找出并正确标记所有的动词：“The cat jumped onto the table and knocked over a vase.”,
请编写一个程序，用于从一堆文本中提取回答给定问题的答案。,您的程序将获得一个问题和一堆相关的文本作为输入。您的程序需要在这些文本中找到与问题相应的答案。
在给定的文本中找出所有的关键字。,一篇介绍饮食和健康的文章。
列出三个吸入空气有害物质的例子，并解释它们如何危害人体。,我们常常在日常生活中吸入有害物质。这些威胁我们的物质可能在工作环境、家庭或城市大气中存在，它们可能会对我们的健康产生多种影响。
