instruction_zh,input_zh
生成一篇新闻报道，报道最新的技术趋势。,无。
为一组描述房屋的照片编写一个有吸引力的房产广告。,一组包含客厅、卧室、厕所等房屋照片的广告。
请告诉我，哪个国家的人均GDP最高？,
请用几句话描述你的家乡，包括地理位置、气候和自然风光。,你参加了一个研究小组，正在调查不同家乡的地理和文化特征。
找到一段文字中的所有动词，并将它们列在一行中。,我正在准备一篇关于动物行为的演讲。在筹备过程中，我需要找到并列出该文章中所有的动词，以帮助我更好地理解动物行为。
分类给定的图片，将其分为动物、植物或人为物品。,给定的图片文件夹
写出一个主题，然后写一篇有关它的短文。,您的老师让你自由选择一个有趣的主题作为作文题目，你选择了（填入你的主题）。
请翻译以下句子并输入英文翻译。,"""我正在学习汉语，在一年中取得了很大的进展。"""
"用以下选项中的最佳答案填空。

这场比赛，唯一的 __________ 是比赛胜负。

A) 观众
B) 裁判员
C) 学习机会
D) 目的",
计算给定整数的阶乘。,整数：6
为用户提供一份自定义旅行路线，包括景点、餐馆和住宿。,帮助我规划一个5天的巴黎之旅。
更改给定文本中的特定单词或短语。,往往我们的理智和情感之间产生冲突。
请给我五个著名的波普艺术家的名字。,我对波普艺术很感兴趣，但我不知道有哪些著名的波普艺术家。
撰写一篇关于健康饮食的博客文章。,无。
写一篇悼词，悼念过世的亲人。,"亲人：祖父。
年龄：83岁。
患病：心脏病。"
请建议一种有效的时间管理策略，用于提高我的生产力。,我的工作量很大，总是感觉不够时间完成所有任务。
将以下句子翻译成法语。,"""我喜欢吃披萨。"""
给我一份明信片的翻译，这张明信片是从意大利寄来的。,这个明信片是我意大利朋友寄给我的，我不懂意大利语，所以我需要翻译它。
从给定文本的第一句和最后一句中，将关键信息提取出来。,"第一句话：一个人的成功不只是来自于个人的努力。 
最后一句话：我们必须充分认识到，个体的行动是促进社会进步的重要力量。"
创建一个关于餐厅的问卷。,餐厅：香港茶座
请给我五个关于健康生活的建议。,
编写一个Python脚本，生成一个简单的计算器来处理加、减、乘、除运算。,无。
用Photoshop修饰一张照片。,你有一张自己在旅游时拍摄的照片。但是你想让它看起来更美。
给定一组数字，按照从大到小的顺序排列它们。,数字1 = 98，数字2 = 45，数字3 = 23，数字4 = 17。
按价格从高到低排列这些汽车型号。,奔驰 S-Class、宝马 7系、奥迪 A8、雷克萨斯 LS。
请说出三个你认为公司需要解决的最大问题，并提出你的解决方案。,你正在开会讨论公司的未来发展。
您需要设计一份流行歌曲的歌词。主题：爱情。,
找到给定字符串中[最常见的单词]。,“能力越大，责任越大。”输出最常见的单词。
根据下列的数学题目计算出结果。,如果a=2，b=3，c=4，则计算以下方程的结果：a+b/c
写一篇300字的论文讨论自然灾害对当地经济的影响。,请选择一种自然灾害（如地震、洪水、旱灾等），描述其影响，并列出其对当地经济造成的影响。
请列举5个你最近学会的新技能，并描述你学习这些技能的过程和感受。,你正在参与一个技能分享会议，需要和其他参会者分享你的学习经验。
将以下文本中的所有换行符去除掉。,"""This is a
multiline
sentence."""
根据所提供的数据，确定正确答案。,"以下是一个数学问题。请根据以下数据给出答案。
10*10-5+6÷2=？"
"从以下选项中选择一项，生成一个10个单词的词汇测试：
- 动物的名称
- 水果的名称
- 城市的名称
- 植物的名称",
以第一人称的口吻写一篇关于你最近的度假经历的博客文章。,
请告诉我这首歌的歌词是什么。,"歌曲：Lemon
歌手：米津玄师"
请试着想出一种方式来提高公司的利润。,
描述一个你最喜欢的健身运动，包括如何执行和它的好处。,
删除一组数据中的重复项。,我有一组包含500个数据点的数据集。但是，其中有一些数据点是重复的，我需要把它们删除掉。
根据给定的数据，解释人类在全球变暖方面的角色。,在过去的100年中，人类对全球变暖的影响是现代工业排放大量温室气体的结果，如二氧化碳和甲烷。这些气体在大气中形成了一个“温室”效应，使整个地球变暖。农业、能源消耗和运输也是导致全球变暖的因素。
请提供关于泰坦尼克号沉没的一些事实。还请回答“为什么这些事实如此重要？”,
为以下这首歌曲创作一段舞蹈。,这是一首流行歌曲，在歌词中提到了很多爱情和寻找自己的主题。
设计一份完美的早餐菜单。,
根据给出的要求，为一个商品添加分类标签。,我正在添加新的T恤到在线商店，但我想让它们更容易被搜索到。我需要为每个T恤添加标签，例如品牌、颜色、款式等。
请根据以下短文提炼关键信息，并根据这些信息回答几个问题。,原文：据报道，某电商平台上最受欢迎的商品是口红和面膜，其中最受欢迎的口红品牌是M.A.C，而最最受欢迎的面膜品牌是SK-II。
按照以下指南制作一杯咖啡。,"指南：
步骤1：准备5克咖啡粉和100毫升热水。
步骤2：将热水倒入咖啡壶中。
步骤3：在壶里搅拌，3分钟后在杯中倒满咖啡。"
为给定图像确定其[主要颜色]。,您有一张风景照片，并想了解其中占主导地位的颜色。
为这篇论文添加目录。,以下是一篇150页的学术论文，需要添加目录。
请按以下指示的标准对这组数字进行分类。,"给定这组数字：3, 7, 8, 10, 14, 16, 20, 21
请按照数字是否为偶数进行分类。"
听音乐并写下你的感受。,你正在听一首新歌，但是你不知道它的名字或演唱者。你想表现出自己关于它的真实感受。
将文章中的过时术语更改为当代术语。,我在撰写一篇新闻报道，文章中出现了一些上个世纪50年代的用语，包括“迷你裙”和“奔跑的美人”。我需要更改这些术语为更现代的用语。
为以下短语提供一个合适的定义。,"“TBD”
“SOP”
“P&L”"
请写一封感谢信给你的老板。,我最近在公司得到了一些重要的提升，我想写一封感谢信给我的老板表达我的感激之情。
给我一个生日快乐的表情包。,我想在朋友的生日上发一个有趣的短信。
在给定的文本中，找出所有的数字和货币符号，并分别提取它们的值和单位。,给定文本为一篇去年美国经济年度报告。
从以下的选项中做出选择：篮球、足球、棒球、没有运动。,无。
对一项用电器进行维修，列出维修要点。,电器：洗衣机。
根据这张图片的描述，画出这张图片。,无，提供一张图片的文字描述。
为给定主题编写一篇科普文章。,"主题：人工智能
要求：至少写500字的文章，并包含常见问题的解答。"
将该字符串按照字母顺序排列。,"""hello world"""
生成一件酒吧的宣传海报，包括时间、地点、门票价格和嘉宾表演阵容等信息。,这是一个俱乐部的宣传活动，需要一张宣传海报以吸引人们的注意。
写一个提高心情的小故事。,
给一个产品创建一个名称和标语。,产品是一种健康饮料，它含有果汁和天然成分，适合在早上享用，以补充能量。
请在这段文字中找出所有数字，并按升序排列。,"""这个星球的直径大约是12742千米。"""
请问，自由女神像位于哪个城市？,自由女神像是自由之灯，也被称为自由女神像。它由法国人庞巴迪纳于1886年赠送给美国，成为法国和美国之间的友谊象征。请问，这座著名的雕像位于哪个城市？
请为这段视频创建一个标题。视频时长为25秒，内容为一个小狗拿着球，在它的主人面前慢慢地移动球。,
找出下列句子中所有的名词。,句子：在上海你可以找到很多有趣的地方，比如外滩、城隍庙和豫园。
